Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
5.6065        -333.0069    -336.3246       3.3176   351.6
5.6070        -333.0098    -336.3233       3.3136   351.2
5.6075        -333.0124    -336.3315       3.3191   351.8
5.6080        -333.0142    -336.3282       3.3141   351.2
5.6085        -333.0158    -336.3041       3.2883   348.5
5.6090        -333.0176    -336.2563       3.2387   343.2
5.6095        -333.0187    -336.1829       3.1642   335.3
5.6100        -333.0191    -336.0907       3.0716   325.5
5.6105        -333.0190    -335.9973       2.9783   315.6
5.6110        -333.0180    -335.9266       2.9086   308.2
5.6115        -333.0178    -335.9054       2.8876   306.0
5.6120        -333.0187    -335.9441       2.9254   310.0
5.6125        -333.0205    -336.0271       3.0066   318.6
5.6130        -333.0224    -336.1168       3.0944   327.9
5.6135        -333.0229    -336.1721       3.1492   333.7
5.6140        -333.0214    -336.1706       3.1492   333.7
5.6145        -333.0184    -336.1161       3.0977   328.3
5.6150        -333.0154    -336.0327       3.0173   319.8
5.6155        -333.0114    -335.9518       2.9404   311.6
5.6160        -333.0086    -335.9058       2.8972   307.0
5.6165        -333.0067    -335.9102       2.9035   307.7
5.6170        -333.0053    -335.9593       2.9541   313.1
5.6175        -333.0036    -336.0340       3.0304   321.2
5.6180        -333.0010    -336.1120       3.1111   329.7
5.6185        -332.9981    -336.1784       3.1803   337.0
5.6190        -332.9946    -336.2241       3.2295   342.3
5.6195        -332.9908    -336.2432       3.2524   344.7
5.6200        -332.9876    -336.2298       3.2422   343.6
5.6205        -332.9831    -336.1822       3.1991   339.0
5.6210        -332.9768    -336.1158       3.1390   332.7
5.6215        -332.9699    -336.0659       3.0961   328.1
5.6220        -332.9643    -336.0739       3.1096   329.5
5.6225        -332.9615    -336.1592       3.1977   338.9
5.6230        -332.9607    -336.2951       3.3344   353.4
5.6235        -332.9594    -336.4229       3.4635   367.0
5.6240        -332.9560    -336.4893       3.5333   374.4
5.6245        -332.9507    -336.4738       3.5231   373.4
5.6250        -332.9446    -336.3894       3.4448   365.1
5.6255        -332.9392    -336.2687       3.3296   352.9
5.6260        -332.9334    -336.1466       3.2132   340.5
5.6265        -332.9290    -336.0568       3.1279   331.5
5.6270        -332.9255    -336.0187       3.0932   327.8
5.6275        -332.9231    -336.0318       3.1087   329.5
5.6280        -332.9203    -336.0806       3.1603   334.9
5.6285        -332.9182    -336.1443       3.2260   341.9
5.6290        -332.9166    -336.1939       3.2773   347.3
5.6295        -332.9143    -336.1970       3.2827   347.9
5.6300        -332.9104    -336.1294       3.2190   341.1
5.6305        -332.9046    -335.9905       3.0859   327.0
5.6310        -332.8962    -335.8146       2.9184   309.3
5.6315        -332.8873    -335.6723       2.7850   295.1
5.6320        -332.8813    -335.6353       2.7540   291.9
5.6325        -332.8788    -335.7247       2.8459   301.6
5.6330        -332.8776    -335.8974       3.0198   320.0
5.6335        -332.8749    -336.0794       3.2045   339.6
5.6340        -332.8695    -336.2096       3.3400   354.0
5.6345        -332.8622    -336.2618       3.3996   360.3
5.6350        -332.8538    -336.2392       3.3854   358.8
5.6355        -332.8445    -336.1660       3.3214   352.0
5.6360        -332.8357    -336.0814       3.2457   344.0
5.6365        -332.8279    -336.0247       3.1968   338.8
5.6370        -332.8217    -336.0207       3.1991   339.0
5.6375        -332.8167    -336.0680       3.2513   344.6
5.6380        -332.8122    -336.1419       3.3297   352.9
5.6385        -332.8076    -336.2084       3.4008   360.4
5.6390        -332.8025    -336.2356       3.4331   363.8
5.6395        -332.7961    -336.2022       3.4061   361.0
5.6400        -332.7880    -336.1096       3.3217   352.0
5.6405        -332.7788    -335.9918       3.2130   340.5
5.6410        -332.7707    -335.9015       3.1309   331.8
5.6415        -332.7648    -335.8777       3.1129   329.9
5.6420        -332.7614    -335.9205       3.1591   334.8
5.6425        -332.7575    -335.9941       3.2365   343.0
5.6430        -332.7520    -336.0628       3.3108   350.9
5.6435        -332.7452    -336.1119       3.3667   356.8
5.6440        -332.7388    -336.1437       3.4048   360.8
5.6445        -332.7324    -336.1576       3.4252   363.0
5.6450        -332.7267    -336.1518       3.4251   363.0
5.6455        -332.7208    -336.1257       3.4049   360.8
5.6460        -332.7145    -336.0849       3.3704   357.2
5.6465        -332.7087    -336.0434       3.3348   353.4
5.6470        -332.7037    -336.0136       3.3099   350.8
5.6475        -332.7001    -335.9941       3.2940   349.1
5.6480        -332.6968    -335.9673       3.2705   346.6
5.6485        -332.6938    -335.9106       3.2168   340.9
5.6490        -332.6894    -335.8046       3.1152   330.1
5.6495        -332.6828    -335.6522       2.9695   314.7
5.6500        -332.6748    -335.4873       2.8124   298.1
5.6505        -332.6676    -335.3589       2.6913   285.2
5.6510        -332.6622    -335.3011       2.6389   279.7
5.6515        -332.6584    -335.3118       2.6534   281.2
5.6520        -332.6533    -335.3594       2.7061   286.8
5.6525        -332.6467    -335.4158       2.7691   293.5
5.6530        -332.6387    -335.4655       2.8268   299.6
5.6535        -332.6303    -335.5019       2.8716   304.3
5.6540        -332.6206    -335.5214       2.9008   307.4
5.6545        -332.6100    -335.5285       2.9185   309.3
5.6550        -332.5982    -335.5363       2.9381   311.4
5.6555        -332.5862    -335.5659       2.9797   315.8
5.6560        -332.5747    -335.6343       3.0597   324.3
5.6565        -332.5639    -335.7433       3.1794   336.9
5.6570        -332.5537    -335.8764       3.3227   352.1
5.6575        -332.5437    -336.0010       3.4573   366.4
5.6580        -332.5323    -336.0791       3.5468   375.9
5.6585        -332.5194    -336.0885       3.5691   378.2
5.6590        -332.5050    -336.0342       3.5291   374.0
5.6595        -332.4903    -335.9525       3.4622   366.9
5.6600        -332.4776    -335.8899       3.4123   361.6
5.6605        -332.4677    -335.8664       3.3987   360.2
5.6610        -332.4585    -335.8659       3.4074   361.1
5.6615        -332.4491    -335.8587       3.4096   361.3
5.6620        -332.4381    -335.8223       3.3841   358.6
5.6625        -332.4267    -335.7595       3.3329   353.2
5.6630        -332.4156    -335.6885       3.2729   346.9
5.6635        -332.4053    -335.6267       3.2214   341.4
5.6640        -332.3960    -335.5819       3.1859   337.6
5.6645        -332.3867    -335.5511       3.1644   335.4
5.6650        -332.3771    -335.5304       3.1533   334.2
5.6655        -332.3668    -335.5204       3.1536   334.2
5.6660        -332.3573    -335.5266       3.1693   335.9
5.6665        -332.3484    -335.5441       3.1957   338.7
5.6670        -332.3399    -335.5553       3.2154   340.8
5.6675        -332.3306    -335.5373       3.2067   339.8
5.6680        -332.3189    -335.4810       3.1621   335.1
5.6685        -332.3055    -335.4096       3.1041   329.0
5.6690        -332.2929    -335.3704       3.0775   326.1
5.6695        -332.2824    -335.3988       3.1164   330.3
5.6700        -332.2742    -335.4920       3.2178   341.0
5.6705        -332.2658    -335.6094       3.3435   354.3
5.6710        -332.2568    -335.7029       3.4461   365.2
5.6715        -332.2453    -335.7379       3.4927   370.1
5.6720        -332.2327    -335.7078       3.4751   368.3
5.6725        -332.2192    -335.6308       3.4116   361.6
5.6730        -332.2053    -335.5466       3.3414   354.1
5.6735        -332.1928    -335.5038       3.3110   350.9
5.6740        -332.1822    -335.5360       3.3539   355.4
5.6745        -332.1730    -335.6476       3.4746   368.2
5.6750        -332.1643    -335.8156       3.6514   387.0
5.6755        -332.1561    -336.0065       3.8503   408.0
5.6760        -332.1480    -336.1836       4.0355   427.7
5.6765        -332.1405    -336.3154       4.1749   442.4
5.6770        -332.1326    -336.3782       4.2456   449.9
5.6775        -332.1252    -336.3685       4.2433   449.7
5.6780        -332.1178    -336.3040       4.1862   443.6
5.6785        -332.1123    -336.2221       4.1098   435.5
5.6790        -332.1099    -336.1560       4.0460   428.8
5.6795        -332.1090    -336.1175       4.0085   424.8
5.6800        -332.1101    -336.1046       3.9945   423.3
5.6805        -332.1127    -336.1020       3.9893   422.8
5.6810        -332.1161    -336.0866       3.9705   420.8
5.6815        -332.1206    -336.0361       3.9156   415.0
5.6820        -332.1253    -335.9337       3.8084   403.6
5.6825        -332.1286    -335.7756       3.6470   386.5
5.6830        -332.1314    -335.5835       3.4522   365.9
5.6835        -332.1335    -335.3973       3.2638   345.9
5.6840        -332.1364    -335.2626       3.1262   331.3
5.6845        -332.1407    -335.2104       3.0696   325.3
5.6850        -332.1467    -335.2441       3.0974   328.3
5.6855        -332.1540    -335.3400       3.1860   337.6
5.6860        -332.1614    -335.4552       3.2938   349.1
5.6865        -332.1673    -335.5473       3.3800   358.2
5.6870        -332.1723    -335.5959       3.4237   362.8
5.6875        -332.1765    -335.6032       3.4267   363.2
5.6880        -332.1812    -335.5867       3.4055   360.9
5.6885        -332.1863    -335.5617       3.3754   357.7
5.6890        -332.1907    -335.5383       3.3476   354.8
5.6895        -332.1950    -335.5322       3.3372   353.7
5.6900        -332.2000    -335.5592       3.3591   356.0
5.6905        -332.2071    -335.6229       3.4158   362.0
5.6910        -332.2160    -335.7043       3.4883   369.7
5.6915        -332.2244    -335.7668       3.5424   375.4
5.6920        -332.2322    -335.7819       3.5497   376.2
5.6925        -332.2384    -335.7404       3.5019   371.1
5.6930        -332.2432    -335.6605       3.4173   362.2
5.6935        -332.2483    -335.5825       3.3342   353.4
5.6940        -332.2545    -335.5454       3.2909   348.8
5.6945        -332.2626    -335.5691       3.3064   350.4
5.6950        -332.2726    -335.6452       3.3725   357.4
5.6955        -332.2830    -335.7426       3.4596   366.6
5.6960        -332.2930    -335.8285       3.5355   374.7
5.6965        -332.3018    -335.8834       3.5816   379.6
5.6970        -332.3110    -335.9110       3.6000   381.5
5.6975        -332.3210    -335.9230       3.6020   381.7
5.6980        -332.3312    -335.9260       3.5949   381.0
5.6985        -332.3423    -335.9238       3.5815   379.6
5.6990        -332.3535    -335.9171       3.5637   377.7
5.6995        -332.3647    -335.9100       3.5453   375.7
5.7000        -332.3768    -335.9042       3.5274   373.8
5.7005        -332.3896    -335.8939       3.5042   371.4
5.7010        -332.4020    -335.8689       3.4669   367.4
5.7015        -332.4145    -335.8247       3.4102   361.4
5.7020        -332.4265    -335.7621       3.3356   353.5
5.7025        -332.4376    -335.6898       3.2521   344.7
5.7030        -332.4488    -335.6235       3.1746   336.4
5.7035        -332.4594    -335.5791       3.1197   330.6
5.7040        -332.4708    -335.5721       3.1013   328.7
5.7045        -332.4828    -335.6038       3.1210   330.8
5.7050        -332.4948    -335.6645       3.1697   335.9
5.7055        -332.5070    -335.7427       3.2357   342.9
5.7060        -332.5192    -335.8283       3.3090   350.7
5.7065        -332.5325    -335.9102       3.3777   358.0
5.7070        -332.5463    -335.9684       3.4222   362.7
5.7075        -332.5585    -335.9849       3.4264   363.1
5.7080        -332.5696    -335.9622       3.3926   359.5
5.7085        -332.5807    -335.9231       3.3425   354.2
5.7090        -332.5922    -335.8950       3.3028   350.0
5.7095        -332.6054    -335.8929       3.2874   348.4
5.7100        -332.6188    -335.9086       3.2898   348.6
5.7105        -332.6323    -335.9247       3.2923   348.9
5.7110        -332.6452    -335.9247       3.2795   347.5
5.7115        -332.6571    -335.9035       3.2464   344.0
5.7120        -332.6686    -335.8694       3.2008   339.2
5.7125        -332.6801    -335.8355       3.1554   334.4
5.7130        -332.6918    -335.8138       3.1220   330.9
5.7135        -332.7036    -335.8099       3.1064   329.2
5.7140        -332.7156    -335.8213       3.1058   329.1
5.7145        -332.7267    -335.8433       3.1166   330.3
5.7150        -332.7372    -335.8803       3.1430   333.1
5.7155        -332.7478    -335.9450       3.1972   338.8
5.7160        -332.7604    -336.0460       3.2856   348.2
5.7165        -332.7747    -336.1662       3.3915   359.4
5.7170        -332.7895    -336.2673       3.4778   368.6
5.7175        -332.8027    -336.3142       3.5115   372.1
5.7180        -332.8147    -336.3000       3.4853   369.4
5.7185        -332.8259    -336.2437       3.4178   362.2
5.7190        -332.8380    -336.1737       3.3357   353.5
5.7195        -332.8503    -336.1087       3.2584   345.3
5.7200        -332.8632    -336.0556       3.1924   338.3
5.7205        -332.8756    -336.0116       3.1360   332.3
5.7210        -332.8880    -335.9723       3.0843   326.9
5.7215        -332.8993    -335.9324       3.0332   321.4
5.7220        -332.9108    -335.8913       2.9805   315.9
5.7225        -332.9213    -335.8461       2.9249   310.0
5.7230        -332.9314    -335.7963       2.8649   303.6
5.7235        -332.9404    -335.7424       2.8020   296.9
5.7240        -332.9480    -335.6934       2.7454   291.0
5.7245        -332.9544    -335.6702       2.7158   287.8
5.7250        -332.9614    -335.6988       2.7374   290.1
5.7255        -332.9703    -335.7870       2.8167   298.5
