Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.3125        -332.3339    -335.8555       3.5216   373.2
1.3130        -332.3174    -335.7990       3.4816   369.0
1.3135        -332.3026    -335.7665       3.4638   367.1
1.3140        -332.2889    -335.7618       3.4729   368.0
1.3145        -332.2765    -335.7753       3.4988   370.8
1.3150        -332.2644    -335.7808       3.5163   372.7
1.3155        -332.2514    -335.7514       3.5000   370.9
1.3160        -332.2371    -335.6795       3.4424   364.8
1.3165        -332.2222    -335.5829       3.3607   356.2
1.3170        -332.2082    -335.4953       3.2872   348.4
1.3175        -332.1962    -335.4429       3.2467   344.1
1.3180        -332.1860    -335.4247       3.2388   343.2
1.3185        -332.1751    -335.4184       3.2433   343.7
1.3190        -332.1631    -335.4093       3.2462   344.0
1.3195        -332.1506    -335.3992       3.2485   344.3
1.3200        -332.1381    -335.3966       3.2586   345.3
1.3205        -332.1268    -335.4058       3.2790   347.5
1.3210        -332.1158    -335.4150       3.2993   349.6
1.3215        -332.1043    -335.4077       3.3034   350.1
1.3220        -332.0925    -335.3725       3.2800   347.6
1.3225        -332.0797    -335.3094       3.2297   342.3
1.3230        -332.0663    -335.2343       3.1680   335.7
1.3235        -332.0539    -335.1708       3.1169   330.3
1.3240        -332.0426    -335.1328       3.0902   327.5
1.3245        -332.0322    -335.1148       3.0826   326.7
1.3250        -332.0211    -335.0975       3.0764   326.0
1.3255        -332.0087    -335.0693       3.0606   324.4
1.3260        -331.9954    -335.0362       3.0408   322.3
1.3265        -331.9822    -335.0158       3.0335   321.5
1.3270        -331.9699    -335.0183       3.0485   323.1
1.3275        -331.9579    -335.0377       3.0798   326.4
1.3280        -331.9454    -335.0585       3.1131   329.9
1.3285        -331.9315    -335.0692       3.1377   332.5
1.3290        -331.9171    -335.0718       3.1547   334.3
1.3295        -331.9028    -335.0750       3.1722   336.2
1.3300        -331.8884    -335.0855       3.1971   338.8
1.3305        -331.8742    -335.1040       3.2298   342.3
1.3310        -331.8599    -335.1260       3.2661   346.1
1.3315        -331.8459    -335.1429       3.2970   349.4
1.3320        -331.8316    -335.1419       3.3103   350.8
1.3325        -331.8166    -335.1148       3.2982   349.5
1.3330        -331.8004    -335.0675       3.2671   346.2
1.3335        -331.7851    -335.0188       3.2337   342.7
1.3340        -331.7704    -334.9825       3.2121   340.4
1.3345        -331.7566    -334.9592       3.2027   339.4
1.3350        -331.7424    -334.9397       3.1973   338.8
1.3355        -331.7277    -334.9194       3.1916   338.2
1.3360        -331.7131    -334.8984       3.1854   337.6
1.3365        -331.6988    -334.8766       3.1777   336.8
1.3370        -331.6840    -334.8492       3.1652   335.4
1.3375        -331.6698    -334.8121       3.1422   333.0
1.3380        -331.6547    -334.7616       3.1069   329.3
1.3385        -331.6395    -334.7038       3.0643   324.7
1.3390        -331.6238    -334.6501       3.0262   320.7
1.3395        -331.6085    -334.6150       3.0064   318.6
1.3400        -331.5938    -334.6061       3.0123   319.2
1.3405        -331.5791    -334.6198       3.0408   322.3
1.3410        -331.5641    -334.6463       3.0822   326.6
1.3415        -331.5488    -334.6734       3.1246   331.1
1.3420        -331.5326    -334.6885       3.1559   334.5
1.3425        -331.5153    -334.6867       3.1713   336.1
1.3430        -331.4980    -334.6738       3.1758   336.6
1.3435        -331.4806    -334.6554       3.1748   336.5
1.3440        -331.4635    -334.6334       3.1699   335.9
1.3445        -331.4457    -334.6066       3.1609   335.0
1.3450        -331.4287    -334.5770       3.1483   333.7
1.3455        -331.4113    -334.5422       3.1309   331.8
1.3460        -331.3936    -334.5003       3.1067   329.2
1.3465        -331.3753    -334.4533       3.0779   326.2
1.3470        -331.3568    -334.4097       3.0528   323.5
1.3475        -331.3385    -334.3823       3.0438   322.6
1.3480        -331.3203    -334.3822       3.0619   324.5
1.3485        -331.3019    -334.4147       3.1128   329.9
1.3490        -331.2840    -334.4793       3.1953   338.6
1.3495        -331.2659    -334.5637       3.2977   349.5
1.3500        -331.2470    -334.6467       3.3997   360.3
1.3505        -331.2270    -334.7096       3.4826   369.1
1.3510        -331.2058    -334.7460       3.5402   375.2
1.3515        -331.1844    -334.7669       3.5826   379.7
1.3520        -331.1637    -334.7880       3.6243   384.1
1.3525        -331.1441    -334.8147       3.6706   389.0
1.3530        -331.1243    -334.8426       3.7182   394.0
1.3535        -331.1047    -334.8711       3.7664   399.1
1.3540        -331.0849    -334.9072       3.8223   405.1
1.3545        -331.0674    -334.9585       3.8912   412.4
1.3550        -331.0507    -335.0123       3.9616   419.8
1.3555        -331.0353    -335.0462       4.0109   425.1
1.3560        -331.0191    -335.0378       4.0187   425.9
1.3565        -331.0032    -334.9832       3.9801   421.8
1.3570        -330.9880    -334.8956       3.9076   414.1
1.3575        -330.9739    -334.7984       3.8246   405.3
1.3580        -330.9608    -334.7184       3.7576   398.2
1.3585        -330.9501    -334.6763       3.7262   394.9
1.3590        -330.9413    -334.6758       3.7344   395.8
1.3595        -330.9342    -334.7022       3.7680   399.3
1.3600        -330.9269    -334.7292       3.8023   403.0
1.3605        -330.9196    -334.7382       3.8186   404.7
1.3610        -330.9129    -334.7263       3.8134   404.1
1.3615        -330.9065    -334.6977       3.7912   401.8
1.3620        -330.9011    -334.6594       3.7584   398.3
1.3625        -330.8965    -334.6156       3.7191   394.1
1.3630        -330.8919    -334.5721       3.6802   390.0
1.3635        -330.8881    -334.5425       3.6544   387.3
1.3640        -330.8855    -334.5379       3.6524   387.1
1.3645        -330.8847    -334.5572       3.6725   389.2
1.3650        -330.8842    -334.5824       3.6982   391.9
1.3655        -330.8842    -334.5938       3.7096   393.1
1.3660        -330.8837    -334.5783       3.6947   391.6
1.3665        -330.8829    -334.5396       3.6567   387.5
1.3670        -330.8824    -334.4946       3.6122   382.8
1.3675        -330.8826    -334.4649       3.5823   379.6
1.3680        -330.8843    -334.4657       3.5813   379.5
1.3685        -330.8877    -334.4982       3.6105   382.6
1.3690        -330.8916    -334.5490       3.6574   387.6
1.3695        -330.8966    -334.5988       3.7022   392.4
1.3700        -330.9008    -334.6297       3.7289   395.2
1.3705        -330.9048    -334.6413       3.7365   396.0
1.3710        -330.9098    -334.6470       3.7371   396.1
1.3715        -330.9158    -334.6584       3.7426   396.6
1.3720        -330.9229    -334.6789       3.7560   398.0
1.3725        -330.9308    -334.7047       3.7739   400.0
1.3730        -330.9397    -334.7305       3.7908   401.7
1.3735        -330.9497    -334.7481       3.7984   402.5
1.3740        -330.9599    -334.7445       3.7846   401.1
1.3745        -330.9704    -334.7118       3.7414   396.5
1.3750        -330.9806    -334.6524       3.6718   389.1
1.3755        -330.9911    -334.5782       3.5871   380.2
1.3760        -331.0017    -334.5038       3.5021   371.1
1.3765        -331.0122    -334.4435       3.4313   363.6
1.3770        -331.0227    -334.4151       3.3924   359.5
1.3775        -331.0346    -334.4342       3.3997   360.3
1.3780        -331.0484    -334.4976       3.4492   365.5
1.3785        -331.0633    -334.5789       3.5156   372.6
1.3790        -331.0786    -334.6415       3.5629   377.6
1.3795        -331.0927    -334.6553       3.5626   377.6
1.3800        -331.1056    -334.6123       3.5067   371.6
1.3805        -331.1172    -334.5288       3.4116   361.6
1.3810        -331.1285    -334.4398       3.3112   350.9
1.3815        -331.1394    -334.3864       3.2470   344.1
1.3820        -331.1519    -334.4058       3.2539   344.8
1.3825        -331.1671    -334.5101       3.3430   354.3
1.3830        -331.1846    -334.6746       3.4900   369.9
1.3835        -331.2032    -334.8462       3.6430   386.1
1.3840        -331.2214    -334.9694       3.7480   397.2
1.3845        -331.2385    -335.0132       3.7746   400.0
1.3850        -331.2545    -334.9796       3.7251   394.8
1.3855        -331.2698    -334.9000       3.6302   384.7
1.3860        -331.2858    -334.8178       3.5321   374.3
1.3865        -331.3023    -334.7706       3.4683   367.6
1.3870        -331.3205    -334.7827       3.4622   366.9
1.3875        -331.3401    -334.8553       3.5152   372.5
1.3880        -331.3612    -334.9697       3.6085   382.4
1.3885        -331.3841    -335.0940       3.7098   393.2
1.3890        -331.4076    -335.1881       3.7805   400.6
1.3895        -331.4306    -335.2193       3.7887   401.5
1.3900        -331.4532    -335.1738       3.7207   394.3
1.3905        -331.4739    -335.0594       3.5855   380.0
1.3910        -331.4931    -334.9108       3.4177   362.2
1.3915        -331.5121    -334.7806       3.2686   346.4
1.3920        -331.5316    -334.7148       3.1832   337.3
1.3925        -331.5536    -334.7312       3.1776   336.8
1.3930        -331.5769    -334.8102       3.2333   342.7
1.3935        -331.6006    -334.9122       3.3116   351.0
1.3940        -331.6240    -334.9986       3.3746   357.6
1.3945        -331.6467    -335.0432       3.3964   359.9
1.3950        -331.6687    -335.0385       3.3698   357.1
1.3955        -331.6902    -334.9932       3.3030   350.0
1.3960        -331.7107    -334.9218       3.2111   340.3
1.3965        -331.7304    -334.8427       3.1124   329.8
1.3970        -331.7493    -334.7760       3.0267   320.8
1.3975        -331.7676    -334.7416       2.9740   315.2
1.3980        -331.7866    -334.7542       2.9676   314.5
1.3985        -331.8073    -334.8081       3.0008   318.0
1.3990        -331.8284    -334.8732       3.0448   322.7
1.3995        -331.8485    -334.9114       3.0629   324.6
1.4000        -331.8666    -334.8990       3.0324   321.4
1.4005        -331.8825    -334.8383       2.9558   313.3
1.4010        -331.8972    -334.7562       2.8589   303.0
1.4015        -331.9113    -334.6858       2.7745   294.0
1.4020        -331.9257    -334.6531       2.7275   289.1
1.4025        -331.9405    -334.6682       2.7277   289.1
1.4030        -331.9556    -334.7236       2.7680   293.3
1.4035        -331.9704    -334.8005       2.8301   299.9
1.4040        -331.9852    -334.8783       2.8932   306.6
1.4045        -331.9990    -334.9382       2.9392   311.5
1.4050        -332.0125    -334.9705       2.9580   313.5
1.4055        -332.0249    -334.9738       2.9489   312.5
1.4060        -332.0358    -334.9585       2.9226   309.7
1.4065        -332.0461    -334.9481       2.9021   307.6
1.4070        -332.0562    -334.9708       2.9146   308.9
1.4075        -332.0677    -335.0459       2.9782   315.6
1.4080        -332.0811    -335.1690       3.0878   327.2
1.4085        -332.0956    -335.3071       3.2115   340.3
1.4090        -332.1093    -335.4151       3.3058   350.3
1.4095        -332.1216    -335.4637       3.3421   354.2
1.4100        -332.1327    -335.4500       3.3173   351.6
1.4105        -332.1433    -335.3914       3.2481   344.2
1.4110        -332.1539    -335.3142       3.1604   334.9
1.4115        -332.1646    -335.2401       3.0755   325.9
1.4120        -332.1751    -335.1810       3.0059   318.6
1.4125        -332.1851    -335.1434       2.9583   313.5
1.4130        -332.1954    -335.1302       2.9348   311.0
1.4135        -332.2053    -335.1385       2.9331   310.8
1.4140        -332.2159    -335.1620       2.9461   312.2
1.4145        -332.2260    -335.1840       2.9580   313.5
1.4150        -332.2356    -335.1841       2.9484   312.5
1.4155        -332.2443    -335.1444       2.9001   307.3
1.4160        -332.2509    -335.0610       2.8101   297.8
1.4165        -332.2559    -334.9513       2.6955   285.7
1.4170        -332.2599    -334.8469       2.5870   274.2
1.4175        -332.2644    -334.7787       2.5143   266.5
1.4180        -332.2694    -334.7581       2.4887   263.8
1.4185        -332.2746    -334.7743       2.4996   264.9
1.4190        -332.2788    -334.8027       2.5239   267.5
1.4195        -332.2816    -334.8234       2.5418   269.4
1.4200        -332.2828    -334.8287       2.5459   269.8
1.4205        -332.2836    -334.8213       2.5377   268.9
1.4210        -332.2835    -334.8042       2.5207   267.1
1.4215        -332.2826    -334.7836       2.5010   265.1
1.4220        -332.2810    -334.7691       2.4881   263.7
1.4225        -332.2789    -334.7696       2.4907   264.0
1.4230        -332.2769    -334.7876       2.5108   266.1
1.4235        -332.2741    -334.8172       2.5431   269.5
1.4240        -332.2708    -334.8490       2.5782   273.2
1.4245        -332.2663    -334.8742       2.6079   276.4
1.4250        -332.2602    -334.8906       2.6303   278.8
1.4255        -332.2537    -334.9039       2.6502   280.9
1.4260        -332.2469    -334.9179       2.6711   283.1
1.4265        -332.2398    -334.9323       2.6925   285.3
1.4270        -332.2319    -334.9425       2.7106   287.3
1.4275        -332.2228    -334.9453       2.7226   288.5
1.4280        -332.2128    -334.9443       2.7314   289.5
1.4285        -332.2026    -334.9452       2.7426   290.7
1.4290        -332.1917    -334.9513       2.7596   292.5
1.4295        -332.1812    -334.9610       2.7799   294.6
1.4300        -332.1700    -334.9643       2.7943   296.1
1.4305        -332.1576    -334.9519       2.7943   296.1
1.4310        -332.1441    -334.9248       2.7807   294.7
1.4315        -332.1298    -334.8939       2.7641   292.9
